geneID	chromosome	start	stop
YHR032C-A	8	175386	175267
YHR032W	8	173336	175081
YHR032W-A	8	175187	175366
YHR033W	8	175540	176811
YHR034C	8	177991	176957
YHR035W	8	178211	180103
YHR036W	8	180337	181752
PUT2	8	181969	183696
RRF1	8	184058	184750
MSC7	8	186801	184867
VMA10	8	187671	187165
BCD1	8	187916	189016
SRB2	8	189856	189123
NCP1	8	190535	192610
DOG2	8	193537	192797
DOG1	8	194800	194060
YHR045W	8	195543	197225
INM1	8	198277	197390
AAP1'	8	201302	198732
YHR048W	8	204599	206143
YHR049C-A	8	207523	207212
FSH1	8	206454	207185
SMF2	8	207647	209296
YHR050W-A	8	209468	209638
COX6	8	209698	210144
CIC1	8	210841	211971
YHR052W-A	8	212511	212705
CUP1-1	8	212721	212536
YHR054C	8	214250	213186
YHR054W-A	8	214509	214703
CUP1-2	8	214719	214534
RSC30	8	217835	215184
YHR056W-A	8	217407	217841
CPR2	8	218844	218227
MED6	8	219885	218998
FYV4	8	220109	220501
VMA22	8	220726	221271
GIC1	8	222479	221535
RPP1	8	223759	222878
PAN5	8	225170	224031
YHR063W-A	8	225443	225778
SSZ1	8	227142	225526
RRP3	8	229038	227533
SSF1	8	229336	230697
RMD12	8	230971	231813
DYS1	8	232134	233297
RRP4	8	234659	233580
YHR069C-A	8	235237	234875
YHR070C-A	8	236513	236103
TRM5	8	234882	236381
YHR071C-A	8	239231	238911
PCL5	8	237005	237694
ERG7	8	239099	241294
NOP10	8	241665	241841
YHR073C-B	8	245503	245423
OSH3	8	242583	245573
YHR073W-A	8	242869	243045
QNS1	8	246194	248338
PPE1	8	249642	248440
PTC7	8	251102	252226
NMD2	8	255757	252375
YHR078W	8	256361	258019
IRE1	8	261592	258245
SAE3	8	262554	262402
YHR080C	8	266839	262802
LRP1	8	267539	268093
KSP1	8	271549	268460
YHR083W	8	272628	273617
STE12	8	274175	276241
YHR085W	8	276765	277769
NAM8	8	278154	279725
YHR086W-A	8	280232	280393
YHR087W	8	280821	281156
RPF1	8	281496	282383
GAR1	8	283299	282682
YNG2	8	284626	283778
MSR1	8	286771	284840
HXT4	8	288813	287131
AHT1	8	289144	289692
HXT1	8	292627	290915
YHR095W	8	292945	293379
HXT5	8	296449	294671
YHR097C	8	298611	297387
SFB3	8	301936	299147
TRA1	8	302763	313997
YHR100C	8	314675	314118
BIG1	8	315970	314876
KIC1	8	316574	319816
SBE22	8	320416	322974
GRE3	8	323411	324394
YPT35	8	324768	325412
TRR2	8	325600	326628
CDC12	8	328038	326815
GGA2	8	328305	330062
CTM1	8	330312	332069
ERP5	8	332284	332922
UBA4	8	333074	334396
YHR112C	8	335665	334529
YHR113W	8	336339	337811
BZZ1	8	338085	339986
YHR115C	8	341361	340111
YHR116W	8	341667	342122
TOM71	8	342351	344270
ORC6	8	345630	344323
SET1	8	346045	349287
MSH1	8	349576	352455
YHR121W	8	352758	353321
YHR122W	8	353627	354322
EPT1	8	354817	356083
NDT80	8	356563	358446
YHR125W	8	358860	359165
YHR126C	8	360183	359704
YHR127W	8	360915	361646
FUR1	8	362117	362767
ARP1	8	364155	363001
YHR130C	8	365302	364967
YHR131C	8	367864	365342
YHR131W-A	8	367749	368096
ECM14	8	369795	368503
YHR132W-A	8	370055	370450
YHR133C	8	371598	370723
WSS1	8	371750	372559
YCK1	8	374311	372695
SPL2	8	375101	374655
YHR137C-A	8	376389	375739
ARO9	8	375710	377251
YHR138C	8	377700	377356
SPS100	8	379200	378220
YHR139C-A	8	380420	380109
YHR140W	8	380573	381292
RPL42B	8	382752	381991
CHS7	8	383539	384489
DSE2	8	385511	386488
RPC10	8	387234	387446
DCD1	8	388727	387789
YHR145C	8	389338	388982
CRP1	8	390301	391698
MRPL6	8	393284	392640
IMP3	8	393535	394086
YHR149C	8	396660	394456
PEX28	8	397252	398991
YHR151C	8	400849	399269
SPO12	8	401435	401956
SPO16	8	402683	402087
RTT107	8	402967	406179
YHR155W	8	407104	410790
LIN1	8	412407	411385
REC104	8	412908	413456
KEL1	8	417180	413686
YHR159W	8	417550	419064
PEX18	8	420073	419222
YAP1801	8	422287	420374
YHR162W	8	423073	423462
SOL3	8	423631	424473
DNA2	8	429178	424610
PRP8	8	436948	429707
YHR165W-A	8	436647	436958
CDC23	8	439050	437170
THP2	8	439342	440127
YHR168W	8	440377	441876
DBP8	8	442180	443475
NMD3	8	443827	445383
ATG7	8	445711	447603
SPC97	8	448333	450804
YHR173C	8	451151	450813
ENO2	8	451325	452638
CTR2	8	452870	453439
YHR175W-A	8	453556	453705
FMO	8	454227	455525
YHR177W	8	456589	457950
STB5	8	459297	461528
OYE2	8	462500	463702
YHR180C-B	8	467060	466956
YHR180W	8	465176	465667
YHR180W-A	8	466930	467112
YHR181W	8	467226	467912
YHR182C-A	8	471410	470937
YHR182W	8	468217	470574
GND1	8	470958	472427
SSP1	8	472742	474457
PFS1	8	475338	474625
KOG1	8	480670	475997
IKI1	8	480988	481917
GPI16	8	483835	482003
PTH1	8	484026	484598
ERG9	8	484843	486177
CTF8	8	486629	486228
YHR192W	8	486824	487660
EGD2	8	488234	487710
YHR193C-A	8	489025	488651
MDM31	8	488655	490394
NVJ1	8	490745	491710
UTP9	8	491929	493656
RIX1	8	493894	496185
YHR198C	8	497278	496313
YHR199C	8	498420	497488
YHR199C-A	8	498857	498569
RPN10	8	499077	499883
PPX1	8	501141	499948
YHR202W	8	502386	504194
RPS4B	8	505528	504474
MNL1	8	506317	508707
SCH9	8	509361	511835
SKN7	8	512730	514598
SET5	8	516483	514903
BAT1	8	517530	518711
YHR209W	8	519435	520310
YHR210C	8	521735	520710
FLO5	8	525390	528617
YHR212C	8	538092	537757
YHR212W-A	8	538740	538943
YHR213W	8	539149	539745
YHR213W-A	8	540547	540780
YHR213W-B	8	540798	541097
YHR214C-B	8	549344	543962
YHR214C-C	8	549344	547908
YHR214C-D	8	550939	550646
YHR214C-E	8	551497	551198
YHR214W	8	541649	542260
YHR214W-A	8	543006	543491
PHO12	8	552097	553500
IMD2	8	554394	555965
YHR217C	8	557040	556579
YHR218W	8	558012	559922
YHR218W-A	8	559930	560247
YHR219C-A	8	561679	561197
YHR219W	8	560171	562045
YHRCTy1-1	8	549635	543608
YHRCdelta10	8	389510	389178
YHRCdelta11	8	389846	389614
YHRCdelta12	8	464145	463918
YHRCdelta14	8	530377	530047
YHRCdelta15	8	543939	543608
YHRCdelta16	8	549635	549304
YHRCdelta3	8	116746	116415
YHRCdelta4	8	117055	116757
YHRCdelta5	8	133434	133193
YHRCdelta6	8	133676	133557
YHRCdelta8	8	358852	358674
YHRCsigma2	8	146663	146323
YHRCsigma3	8	466973	466882
YHRCtau4	8	359069	358852
YHRWdelta13	8	466547	466861
YHRWdelta7	8	133677	134001
YHRWdelta9	8	359081	359374
YHRWtau3	8	146836	147106
YIL001W	9	353937	355478
INP51	9	353428	350588
YIL002W-A	9	350298	350507
CFD1	9	349119	350000
BET1	9	348502	347943
EPS1	9	345689	347794
YIL006W	9	344059	345180
NAS2	9	343653	342991
URM1	9	342533	342832
EST3	9	336209	335663
FAA3	9	339341	341425
DOT5	9	334879	335526
TIR3	9	333724	334533
YIL012W	9	333009	333401
PDR11	9	332440	328205
YIL014C-A	9	325524	325210
MNT3	9	326101	327993
BAR1	9	322340	324103
SNL1	9	321452	321931
VID28	9	320963	318198
RPL2B	9	316766	317930
YIL019W	9	315091	316131
HIS6	9	314818	314033
YIL020C-A	9	314049	313711
YIL021C-A	9	313466	313197
RPB3	9	312903	313859
TIM44	9	311163	312458
YIL023C	9	310424	309384
YIL024C	9	309169	308600
YIL025C	9	308573	308199
IRR1	9	307927	304475
KRE27	9	304102	303677
YIL028W	9	302098	302496
YIL029C	9	301255	300827
YIL029W-A	9	299734	300105
SSM4	9	300008	296049
YIL030W-A	9	295564	295902
ULP2	9	292632	295736
YIL032C	9	292316	291960
BCY1	9	291668	290418
CAP2	9	290088	289225
CKA1	9	288907	287789
CST6	9	285665	287428
PRM2	9	284998	283028
NOT3	9	282651	280141
YIL039W	9	278425	279846
YIL040W	9	277722	278138
YIL041W	9	276524	277504
YIL042C	9	276291	275107
CBR1	9	275039	274071
AGE2	9	273845	272949
PIG2	9	271160	272776
MET30	9	268650	270572
YIL046W-A	9	268308	268472
SYG1	9	267822	265114
YIL047C-A	9	265466	265098
NEO1	9	261436	264891
DFG10	9	260157	260918
PCL7	9	258912	259769
MMF1	9	258279	257842
RPL34B	9	257061	256224
RHR2	9	255050	255865
YIL054W	9	254541	254858
YIL055C	9	253923	252040
YIL056W	9	249989	251911
YIL057C	9	248393	247899
YIL058W	9	246911	247195
YIL059C	9	246912	246547
YIL060W	9	246389	246823
SNP1	9	245556	244654
ARC15	9	244459	243995
YRB2	9	243741	242758
YIL064W	9	241940	242713
FIS1	9	241772	241305
RNR3	9	240705	238096
YIL066W-A	9	237363	237806
YIL067C	9	237757	235721
SEC6	9	235471	233054
YIL068W-A	9	233010	233393
RPS24B	9	232366	231550
MAM33	9	231069	230269
PCI8	9	229991	228657
YIL071W-A	9	228547	229023
HOP1	9	226599	228416
SPO22	9	225951	222934
SER33	9	222487	221078
RPN2	9	220697	217860
SEC28	9	216466	217545
YIL077C	9	215950	214988
THS1	9	212496	214700
AIR1	9	212002	210920
YIL080W	9	205632	210354
YIL082W	9	205632	206504
YIL082W-A	9	205632	210129
YIL083C	9	204650	203553
SDS3	9	203256	202273
KTR7	9	202040	200487
YIL086C	9	200458	200150
YIL087C	9	200116	199643
AVT7	9	199400	197928
YIL089W	9	195596	196213
YIL090W	9	193592	195067
YIL091C	9	193192	191027
YIL092W	9	189063	190964
RSM25	9	188781	187987
LYS12	9	187629	186514
PRK1	9	183934	186366
YIL096C	9	183124	182114
FYV10	9	180424	181974
FMC1	9	180236	179769
SGA1	9	178001	179650
YIL100C-A	9	177678	177340
YIL100W	9	177370	177723
XBP1	9	177247	175304
YIL102C	9	174884	174579
YIL103W	9	171748	173025
SHQ1	9	171502	169979
YIL105C	9	169638	167578
YIL105W-A	9	167661	167801
MOB1	9	166412	167441
PFK26	9	165758	163275
YIL108W	9	160884	162974
SEC24	9	160162	157382
YIL110W	9	156042	157175
COX5B	9	155219	155762
HOS4	9	151592	154843
SDP1	9	150556	151185
POR2	9	149985	149140
NUP159	9	148706	144324
YIL115W-A	9	144265	144636
HIS5	9	142925	144082
PRM5	9	141566	140610
RHO3	9	139749	140444
RPI1	9	137874	136651
QDR1	9	134414	136105
YIL121W	9	132241	133869
POG1	9	130607	131662
SIM1	9	128151	129578
AYR1	9	126204	127097
KGD1	9	122689	125733
STH1	9	117992	122071
YIL127C	9	117644	117024
MET18	9	113806	116904
TAO3	9	113237	106107
YIL130W	9	102782	105676
FKH1	9	102235	100781
CSM2	9	100501	99860
RPL16A	9	99416	98527
YIL134C-A	9	96725	96522
FLX1	9	97395	98330
VHS2	9	96375	95065
OM45	9	93619	94800
YIL137C	9	92788	89948
TPM2	9	89715	89230
REV7	9	88716	87979
AXL2	9	85366	87837
YIL141W	9	85053	85442
YIL142C-A	9	83540	83208
CCT2	9	83302	84885
SSL2	9	83041	80510
TID3	9	78074	80149
PAN6	9	77283	76354
ECM37	9	75773	74184
SLN1	9	73453	69791
RPL40A	9	68708	69528
MLP2	9	68067	63028
MCM10	9	62728	61013
YIL151C	9	60694	57338
YIL152W	9	56545	57252
RRD1	9	55198	56379
IMP2'	9	55021	53981
GUT2	9	53708	51759
UBP7	9	48091	51306
YIL156W-A	9	47292	47693
YIL156W-B	9	47690	47973
YIL157C	9	47542	46949
YIL158W	9	46201	46815
BNR1	9	41825	45952
POT1	9	41444	40191
YIL161W	9	39433	40140
SUC2	9	37385	38983
YIL163C	9	37252	36899
NIT1	9	34686	34087
YIL165C	9	34077	33718
YIL166C	9	32566	30938
YIL167W	9	29416	30048
SDL1	9	29032	29415
YIL169C	9	26106	23119
HXT12	9	19847	21220
HXT12	9	19515	19844
YIL171W-A	9	18260	18712
YIL172C	9	18553	16784
VTH1	9	11492	16141
YIL174W	9	9469	9696
YIL175W	9	9183	9500
YIL176C	9	9155	8793
YIL177C	9	6147	483
YIL177W-A	9	846	1328
YILCdelta1	9	197485	197137
YILCdelta2	9	246549	246217
YILCdelta3	9	300725	300407
YILCdelta5	9	336894	336705
YILCtau1	9	197020	196650
YILWTy3-1	9	205217	210644
YILWdelta4	9	324829	325162
YILWsigma1	9	205217	205556
YILWsigma2	9	210305	210644
YILWsigma3	9	324389	324732
SGN1	9	356892	356140
MPH1	9	360393	357412
YIR003W	9	360882	362921
DJP1	9	363218	364516
IST3	9	364886	365332
PAN1	9	369905	365463
YIR007W	9	370701	372995
PRI1	9	374303	373074
MSL1	9	374522	374857
DSN1	9	375428	377158
STS1	9	378243	377284
SQT1	9	378483	379778
GAT4	9	380381	380016
YIR014W	9	381083	381811
RPR2	9	381945	382379
YIR016W	9	382625	383422
MET28	9	384116	383553
YIR017W-A	9	383563	384162
YIR018C-A	9	385698	385561
YAP5	9	384606	385343
MUC1	9	393672	389569
YIR020C	9	394554	394252
YIR020C-B	9	397946	397212
YIR020W-A	9	394914	395156
MRS1	9	397291	398382
YIR021W-A	9	398511	398723
SEC11	9	398730	399233
YIR023C-A	9	402703	402380
DAL81	9	399774	402686
YIR024C	9	403488	402838
MND2	9	403656	404762
YVH1	9	405964	404870
DAL1	9	407639	406257
DAL4	9	408465	410372
DAL2	9	410804	411835
DCG1	9	412767	412033
YIR030W-A	9	412896	413279
DAL7	9	414676	413012
DAL3	9	415614	415027
MGA2	9	416121	419462
LYS1	9	420733	419612
YIR035C	9	421787	421023
YIR036C	9	422862	422071
YIR036W-A	9	422632	423033
HYR1	9	423125	423616
GTT1	9	424510	423806
YPS6	9	432107	430494
YIR040C	9	433717	433385
YIR041W	9	433925	434299
YIR042C	9	435980	435270
YIR043C	9	437732	437040
YIR044C	9	438176	437991
YIRCdelta6	9	426422	426198
PRE3	10	435078	435841
OST1	10	434566	433136
COX16	10	432559	432915
SYS1	10	432115	431504
CYR1	10	425072	431152
CTK2	10	424024	423053
YJL007C	10	422927	422613
CCT8	10	421578	419872
YJL009W	10	419770	420096
YJL010C	10	419477	417477
RPC17	10	414685	414200
VTC4	10	413314	411149
YJL012C-A	10	411346	411149
MAD3	10	410955	409408
CCT3	10	407473	409077
YJL015C	10	407432	407058
YJL016W	10	405504	407189
MPS3	10	402813	404861
BBC1	10	402326	398853
YJL020W-A	10	400897	401154
YJL022W	10	398025	398333
PET130	10	398314	397271
APS3	10	396508	395847
RRN7	10	393883	395427
YJL026C-A	10	393203	392982
RNR2	10	392320	393519
YJL027C	10	392165	391749
YJL028W	10	391227	391562
VPS53	10	390769	388301
MAD2	10	387573	388163
BET4	10	387354	386284
YJL032W	10	386264	386578
HCA4	10	383753	386065
KAR2	10	381243	383291
TAD2	10	380917	380165
SNX4	10	378741	380012
YJL037W	10	376578	377252
YJL038C	10	375690	375031
NUP192	10	373715	368664
NSP1	10	365700	368289
MHP1	10	361165	365361
YJL043W	10	360046	360819
GYP6	10	359592	358216
YJL045W	10	355940	357844
YJL046W	10	352176	353531
RTT101	10	352024	349496
YJL047C-A	10	349094	348960
YJL048C	10	348553	347363
YJL049W	10	345889	347241
MTR4	10	342438	345659
YJL051W	10	339703	342171
YJL052C-A	10	337919	337800
TDH1	10	338187	339185
PEP8	10	335814	336953
TIM54	10	334181	335617
YJL055W	10	333273	334010
ZAP1	10	332989	330347
YJL057C	10	330037	328034
BIT61	10	327789	326158
YHC3	10	324880	326106
BNA3	10	323302	324636
NUP82	10	319932	322073
LAS21	10	317200	319692
YJL062W-A	10	316639	316896
MRPL8	10	316391	315675
YJL064W	10	315091	315486
DLS1	10	315473	314970
MPM1	10	314788	314030
YJL067W	10	314000	314350
YJL068C	10	313831	312932
UTP18	10	312622	310838
YJL070C	10	310553	307887
ARG2	10	306048	307772
PSF2	10	305778	305137
JEM1	10	303097	305034
SMC3	10	302765	299073
YJL075C	10	298792	298376
NET1	10	295161	298730
ICS3	10	294977	294582
YJL077W-A	10	294715	294801
YJL077W-B	10	293963	294061
PRY3	10	293897	291252
PRY1	10	290690	289791
SCP160	10	289142	285474
ARP4	10	285187	283718
IML2	10	281101	283296
YJL083W	10	278757	280571
YJL084C	10	277918	274778
EXO70	10	272743	274614
YJL086C	10	272762	272394
TRL1	10	272401	269918
ARG3	10	268715	269731
SIP4	10	265842	268331
DPB11	10	264967	262673
GWT1	10	262468	260996
HPR5	10	257339	260863
TOK1	10	256728	254653
KHA1	10	254358	251737
BCK1	10	247171	251607
MRPL49	10	246407	246892
YJL097W	10	245508	246161
SAP185	10	241999	245175
CHS6	10	239331	241571
LSB6	10	237180	239003
GSH1	10	236273	234237
MEF2	10	231218	233677
YJL103C	10	230798	228942
PAM16	10	227244	227693
SET4	10	224972	226654
IME2	10	221307	223244
YJL107C	10	219933	218770
PRM10	10	218773	217622
UTP10	10	217226	211917
GZF3	10	211494	209839
CCT7	10	207794	209446
MDV1	10	205222	207366
YJL113W	10	197834	203246
YJL114W	10	197834	199078
ASF1	10	196206	197045
NCA3	10	194793	193780
PHO86	10	192451	193386
YJL118W	10	191559	192218
YJL119C	10	191815	191492
YJL120W	10	190942	191265
RPE1	10	191010	190294
YJL122W	10	189636	190163
YJL123C	10	189360	187924
LSM1	10	187564	187046
GCD14	10	186598	185447
NIT2	10	184420	185343
SPT10	10	184139	182217
YJL127C-B	10	181628	181470
YJL127W-A	10	180112	180228
PBS2	10	180021	178015
TRK1	10	177224	173517
URA2	10	172285	165641
YJL131C	10	165266	164196
YJL132W	10	161832	164084
YJL133C-A	10	159765	159541
MRS3	10	160537	161481
LCB3	10	158106	159335
YJL135W	10	157795	158112
RPS21B	10	157191	156468
YJL136W-A	10	156087	156170
GLG2	10	156045	154903
TIF2	10	154609	153422
YUR1	10	152917	151631
RPB4	10	150879	151544
YAK1	10	150308	147885
YJL142C	10	148129	147737
TIM17	10	147019	147495
YJL144W	10	146277	146591
SFH5	10	145078	145962
IDS2	10	143210	144619
YJL147C	10	142485	141337
RPA34	10	140355	141056
YJL149W	10	137297	139288
YJL150W	10	137041	137343
SNA3	10	136691	136290
YJL152W	10	136092	136451
INO1	10	135851	134250
VPS35	10	133853	131019
FBP26	10	130561	129203
SSY5	10	128870	126807
YJL156W-A	10	126521	126742
FAR1	10	126245	123753
CIS3	10	122865	122182
HSP150	10	120444	121607
YJL160C	10	118820	117957
YJL161W	10	117240	117782
YJL162C	10	115624	114176
YJL163C	10	113328	111661
TPK1	10	111152	109959
HAL5	10	109454	106887
QCR8	10	106427	106711
ERG20	10	105007	106065
SET2	10	104421	102220
YJL169W	10	102092	102460
ASG7	10	101695	101144
YJL171C	10	100888	99698
CPS1	10	97731	99461
RFA3	10	96527	96159
KRE9	10	95090	95920
YJL175W	10	94047	94559
SWI3	10	94528	92051
RPL17B	10	90784	91655
ATG27	10	90095	89280
PFD1	10	88785	89114
ATP12	10	88558	87581
YJL181W	10	85658	87493
YJL182C	10	85750	85433
MNN11	10	84066	85334
GON7	10	83446	83817
YJL185C	10	82974	82093
MNN5	10	80153	81913
SWE1	10	79261	76802
BUD19	10	76509	76201
RPL39	10	75932	76473
RPS22A	10	75301	74909
RPS14B	10	73786	74610
SOP4	10	73413	72709
YJL193W	10	71365	72573
CDC6	10	69337	70878
YJL195C	10	69941	69240
ELO1	10	68781	67849
YJL197C-A	10	66085	65804
UBP12	10	63804	67568
PHO90	10	60843	63488
MBB1	10	60181	59855
YJL200C	10	58813	56444
ECM25	10	54379	56178
YJL202C	10	54290	53943
PRP21	10	53341	54183
RCY1	10	53151	50629
NCE101	10	50443	50139
YJL206C	10	49935	47659
YJL207C	10	47433	41389
NUC1	10	41183	40194
CBP1	10	38005	39969
PEX2	10	36919	37734
YJL211C	10	37200	36757
OPT1	10	36249	33850
YJL213W	10	32163	33158
HXT8	10	26887	28596
YJL215C	10	26771	26412
YJL216C	10	26086	24341
YJL217W	10	23133	23729
YJL218W	10	21973	22563
HXT9	10	19497	21200
YJL220W	10	18243	18695
FSP2	10	18536	16767
VTH2	10	11475	16124
YJL222W-A	10	9452	9679
YJL222W-B	10	9346	9483
PAU1	10	9138	8776
YJL225C	10	6130	466
YJL225W-A	10	829	1311
YJLCdelta3	10	204035	203704
YJLCdelta4	10	355120	354454
YJLCdelta5	10	355091	354760
YJLCdelta6	10	374851	374760
YJLCdelta7	10	377786	377514
YJLWTy4-1	10	197464	203689
YJLWdelta1	10	59504	59783
YJLWdelta10	10	422516	422802
YJLWdelta15	10	531430	531589
YJLWdelta16	10	537655	537955
YJLWdelta19	10	541009	541341
YJLWdelta8	10	416421	416565
YJLWdelta9	10	416814	416941
YJLWsigma1	10	197320	197413
YJLWtau1	10	197464	197834
YJLWtau2	10	203319	203689
YJLWtau4	10	421861	422211
AVT1	10	436717	438525
MPP10	10	438779	440560
YJR003C	10	442527	440908
SAG1	10	444775	442823
YJR005C-A	10	448672	448391
APL1	10	445837	447939
HYS2	10	449116	450579
SUI2	10	450934	451848
YJR008W	10	452344	453360
TDH2	10	454595	453597
SPC1	10	458275	457991
MET3	10	456153	457688
YJR011C	10	459340	458555
YJR012C	10	460332	459709
YJR013W	10	460296	461507
YJR014W	10	461743	462339
YJR015W	10	462635	464167
ILV3	10	466122	464365
ESS1	10	466947	466435
YJR018W	10	466700	467062
TES1	10	468195	467146
YJR020W	10	467915	468247
REC107	10	469493	468469
LSM8	10	469698	470027
YJR023C	10	470119	469718
YJR024C	10	470878	470144
BNA1	10	471585	471052
YJR026W	10	472674	473996
YJR027W	10	472674	477942
YJR028W	10	478258	479580
YJR029W	10	478258	483526
YJR030C	10	486110	483873
GEA1	10	490726	486500
CPR7	10	490995	492176
RAV1	10	496365	492292
PET191	10	496597	496923
RAD26	10	497269	500526
HUL4	10	503305	500627
YJR037W	10	503016	503399
YJR038C	10	503986	503624
YJR039W	10	503850	507215
GEF1	10	507660	509999
YJR041C	10	513677	510153
NUP85	10	513969	516203
POL32	10	517427	516375
VPS55	10	519099	518677
SSC1	10	521516	519552
TAH11	10	521962	523776
ANB1	10	525295	524822
CYC1	10	526249	526578
UTR1	10	528390	526798
ISY1	10	528611	529318
OSM1	10	529775	531280
RAD7	10	531976	533673
BFA1	10	533941	535665
YJR054W	10	535970	537463
HIT1	10	538686	539180
YJR056C	10	542416	541706
CDC8	10	543976	544626
APS2	10	545089	544646
PTK2	10	545701	548157
CBF1	10	548673	549728
YJR061W	10	550425	553232
NTA1	10	554763	553390
RPA12	10	555109	555486
CCT5	10	555828	557516
ARP3	10	559072	557723
TOR1	10	559330	566742
YAE1	10	567358	566933
RFC2	10	567557	568618
HAM1	10	569313	568720
LIA1	10	570512	569535
YJR071W	10	570319	570687
YJR072C	10	572038	570881
OPI3	10	572849	572229
MOG1	10	573009	573665
HOC1	10	573895	575085
CDC11	10	576515	575268
MIR1	10	578104	577169
BNA2	10	578774	580135
YJR079W	10	580119	581153
YJR080C	10	581530	580346
EAF6	10	582169	581828
ACF4	10	583451	582522
CSN12	10	583647	584918
YJR085C	10	585351	585034
STE18	10	585982	586314
YJR087W	10	586314	586664
YJR088C	10	587287	586409
BIR1	10	587632	590496
GRR1	10	594241	590786
JSN1	10	598250	594975
BUD4	10	599033	602995
FIP1	10	604120	603137
IME1	10	605568	604486
RPL43B	10	608222	608775
SFC1	10	609690	610658
YJR096W	10	611112	611960
YJR097W	10	612330	612848
YJR098C	10	615070	613103
YUH1	10	615490	616200
YJR100C	10	617248	616265
RSM26	10	618148	618948
VPS25	10	619679	619071
URA8	10	620668	622362
SOD1	10	622927	622463
ADO1	10	623494	624516
ECM27	10	624751	626928
YJR107W	10	627254	628240
ABM1	10	628627	628998
CPA2	10	632856	629500
YJR110W	10	633530	635596
YJR111C	10	636621	635770
NNF1	10	636945	637550
YJR112W-A	10	637705	638083
RSM7	10	638890	638147
YJR114W	10	638574	638966
YJR115W	10	639857	640366
YJR116W	10	640740	641579
STE24	10	641922	643283
ILM1	10	644016	643405
YJR119C	10	646405	644219
YJR120W	10	647041	647391
ATP2	10	647522	649057
CAF17	10	649691	651184
RPS5	10	651816	652493
YJR124C	10	654153	652807
ENT3	10	655878	654652
VPS70	10	658604	656169
ZMS1	10	662974	658832
YJR128W	10	662836	663195
YJR129C	10	664934	663915
STR2	10	667052	665133
MNS1	10	667559	669208
NMD5	10	669437	672583
XPT1	10	672906	673535
SGM1	10	675767	673644
MCM22	10	676693	675974
TIM8	10	676886	677149
YJR136C	10	678621	677356
ECM17	10	683200	678872
IML1	10	684482	689236
HOM6	10	690439	689360
HIR3	10	695611	690665
YJR140W-A	10	690876	691025
YJR141W	10	695821	696864
YJR142W	10	697056	698084
PMT4	10	700529	698241
MGM101	10	700797	701606
RPS4A	10	702983	701942
YJR146W	10	703800	704153
HMS2	10	704111	705187
BAT2	10	705659	706789
YJR149W	10	707075	708289
DAN1	10	709622	708726
DAN4	10	715655	712170
YJR151W-A	10	717495	717545
DAL5	10	719581	721212
PGU1	10	722730	723815
YJR154W	10	725699	726739
AAD10	10	727320	728186
THI11	10	729511	728489
YJR157W	10	730430	730792
HXT16	10	732355	734058
SOR1	10	735959	737032
MPH3	10	739731	737923
COS5	10	743914	742763
YJR162C	10	745176	744826
YJRWTy1-1	10	472377	478298
YJRWTy1-2	10	477965	483886
YJRWdelta11	10	472377	472714
YJRWdelta12	10	477965	478298
YJRWdelta13	10	483549	483886
YJRWdelta14	10	517873	518013
YJRWdelta17	10	538017	538348
YJRWdelta18	10	540680	541001
YJRWdelta20	10	543362	543684
YJRWtau3	10	416181	416356
MET14	11	439028	438420
DID4	11	437421	438187
MRP17	11	437135	436740
AUR1	11	435223	436428
BYE1	11	434520	432736
SFT1	11	430275	429841
RPL14A	11	431549	432363
CAP1	11	428945	429751
LAC1	11	428194	426938
MRT4	11	425885	426595
UFD4	11	425518	421067
CCE1	11	420859	419798
PRP40	11	417953	419704
ARC19	11	417666	417151
YKL014C	11	416556	411262
PUT3	11	408187	411126
ATP7	11	407632	407108
HCS1	11	406884	404833
YKL018C-A	11	403522	403223
SWD2	11	403745	404734
RAM2	11	402211	403161
SPT23	11	401723	398475
MAK11	11	398393	396987
CDC16	11	396891	394369
YKL023W	11	393364	394197
URA6	11	392783	392169
PAN3	11	391922	389883
GPX1	11	389526	389023
YKL027W	11	387205	388548
TFA1	11	385401	386849
MAE1	11	384368	382359
YKL030W	11	382141	382746
YKL031W	11	381715	382128
IXR1	11	381501	379708
YKL033W	11	375099	378215
YKL033W-A	11	374148	374858
TUL1	11	371472	373748
UGP1	11	369534	371033
YKL036C	11	369563	369171
YKL037W	11	369008	369364
RGT1	11	365248	368760
PTM1	11	362266	363861
NFU1	11	361472	360702
VPS24	11	359787	360461
SPC42	11	358120	359211
PHD1	11	356393	357493
YKL044W	11	355967	356287
PRI2	11	353138	354724
DCW1	11	352269	350920
YKL047W	11	349108	350658
ELM1	11	348781	346859
CSE4	11	346409	345720
YKL050C	11	345265	342497
SFK1	11	340957	342018
ASK1	11	340191	339313
MDM35	11	339087	338827
YKL053W	11	339217	339591
DEF1	11	338398	336182
OAR1	11	335802	334966
YKL056C	11	334560	334057
NUP120	11	333614	330501
TOA2	11	329811	330179
MPE1	11	329088	327763
FBA1	11	327132	326053
YKL061W	11	325416	325757
MSN4	11	322873	324765
YKL063C	11	321163	320660
MNR2	11	317409	320318
YKL065C	11	316702	316082
YKL066W	11	314926	315369
YNK1	11	314457	314918
NUP100	11	309844	312723
YKL068W-A	11	308851	309087
YKL069W	11	306930	307472
YKL070W	11	305856	306365
YKL071W	11	304759	305529
STB6	11	299227	301527
LHS1	11	296075	298720
MUD2	11	295838	294255
YKL075C	11	293953	292601
YKL076C	11	292866	292483
